resigned,department,bracket_salary,salary,region,termination_date,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,promotion_last_5years,Rand
0,technical,"low, 33000",33000,US,2015-10-29T00:00:00Z,0.54,0.52,3,115,3,0,0,615
0,product_mng,"low, 37000",37000,US,2015-05-15T00:00:00Z,0.48,0.67,3,183,2,0,0,673
0,management,"medium, 66000",66000,Europe,2015-06-10T00:00:00Z,0.5,0.56,5,185,2,0,0,1759
0,support,"high, 186000",186000,US,2009-04-29T00:00:00Z,0.49,0.67,2,190,8,0,0,841
0,hr,"medium, 100000",100000,Europe,2017-07-29T00:00:00Z,0.55,0.57,4,220,3,0,0,643
0,sales,"medium, 71000",71000,US,2009-08-20T00:00:00Z,0.28,0.7,2,164,4,0,0,552
0,sales,"medium, 88000",88000,US,2017-12-02T00:00:00Z,0.97,0.89,4,208,2,1,0,1017
1,sales,"high, 188000",188000,Europe,2018-01-28T00:00:00Z,0.45,0.47,2,135,3,0,0,1523
0,support,"low, 43000",43000,US,2017-04-16T00:00:00Z,0.56,0.41,5,152,3,0,0,776
0,product_mng,"high, 131000",131000,US,2017-04-14T00:00:00Z,0.57,0.52,4,252,2,0,0,199
0,sales,"medium, 70000",70000,US,2017-04-25T00:00:00Z,0.67,0.66,6,272,3,0,0,1599
0,technical,"medium, 67000",67000,Europe,2015-12-22T00:00:00Z,0.56,0.92,3,232,2,0,0,1726
0,technical,"medium, 75000",75000,US,2012-05-03T00:00:00Z,0.79,0.86,5,270,2,0,0,1612
1,support,"low, 57000",57000,US,2012-02-06T00:00:00Z,0.76,0.92,4,239,5,0,0,1506
0,support,"low, 31000",31000,US,2017-02-26T00:00:00Z,0.72,0.63,3,176,3,1,0,1940
0,support,"low, 60000",60000,US,2015-08-09T00:00:00Z,0.59,0.97,5,242,3,0,0,948
0,marketing,"medium, 83000",83000,US,2016-05-02T00:00:00Z,0.49,0.77,2,254,2,0,0,854
0,sales,"medium, 67000",67000,Europe,2016-04-20T00:00:00Z,0.82,0.6,3,261,2,1,0,92
0,IT,"medium, 62000",62000,US,2015-11-24T00:00:00Z,0.6,0.64,2,137,5,0,0,824
0,product_mng,"high, 136000",136000,US,2011-04-15T00:00:00Z,0.68,0.51,4,157,3,0,0,893
0,technical,"medium, 69000",69000,Canada,2016-04-29T00:00:00Z,0.64,0.64,3,192,3,1,0,393
0,support,"medium, 78000",78000,Europe,2016-04-29T00:00:00Z,0.81,0.66,3,181,2,1,0,1023
0,product_mng,"medium, 83000",83000,US,2016-08-21T00:00:00Z,0.58,0.67,5,133,10,0,0,1230
0,support,"low, 34000",34000,US,2017-09-08T00:00:00Z,0.93,0.68,2,150,3,0,0,846
0,technical,"medium, 90000",90000,Europe,2009-02-05T00:00:00Z,0.96,0.71,3,205,8,1,0,328
0,sales,"medium, 70000",70000,US,2017-02-21T00:00:00Z,0.43,0.96,3,109,6,0,0,365
1,IT,"medium, 66000",66000,US,2013-02-09T00:00:00Z,0.11,0.89,6,306,4,0,0,491
0,marketing,"medium, 75000",75000,US,2010-01-07T00:00:00Z,0.54,0.96,3,201,3,0,0,662
1,sales,"medium, 77000",77000,US,2015-03-05T00:00:00Z,0.1,0.81,6,252,4,0,0,1570
0,RandD,"low, 36000",36000,Europe,2010-04-27T00:00:00Z,0.88,0.89,3,139,2,0,0,1287
1,support,"medium, 66000",66000,Canada,2018-01-27T00:00:00Z,0.38,0.51,2,159,3,0,0,22
0,IT,"low, 60000",60000,Europe,2017-12-26T00:00:00Z,0.84,0.66,4,204,3,0,0,1896
0,sales,"low, 51000",51000,US,2009-06-09T00:00:00Z,0.53,0.76,5,143,4,0,1,863
0,IT,"low, 33000",33000,Canada,2016-05-25T00:00:00Z,0.61,1,5,243,2,0,0,1571
1,support,"low, 50000",50000,US,2017-05-15T00:00:00Z,0.78,0.96,5,272,5,0,0,713
0,hr,"medium, 72000",72000,US,2015-11-12T00:00:00Z,0.44,0.42,3,178,3,0,0,1131
0,RandD,"low, 60000",60000,US,2016-04-01T00:00:00Z,0.14,0.57,6,275,5,0,0,516
0,sales,"low, 53000",53000,US,2015-05-03T00:00:00Z,0.2,0.72,5,123,2,1,0,642
0,sales,"medium, 70000",70000,Canada,2015-07-08T00:00:00Z,0.64,0.67,3,143,6,0,0,312
0,sales,"low, 31000",31000,US,2013-12-21T00:00:00Z,0.37,0.86,6,260,3,0,0,1379
0,IT,"low, 54000",54000,US,2017-12-18T00:00:00Z,0.94,0.73,3,196,3,0,0,1126
0,sales,"medium, 64000",64000,US,2017-11-25T00:00:00Z,0.73,0.97,3,245,2,0,1,1636
0,sales,"medium, 72000",72000,US,2008-09-15T00:00:00Z,0.49,0.69,2,128,2,0,0,827
1,technical,"low, 59000",59000,US,2016-12-03T00:00:00Z,0.86,1,4,250,6,0,0,1848
1,product_mng,"low, 30000",30000,US,2015-04-23T00:00:00Z,0.43,0.47,2,158,3,0,0,1291
1,accounting,"low, 41000",41000,Europe,2017-10-31T00:00:00Z,0.84,0.83,5,238,5,0,0,163
1,RandD,"medium, 69000",69000,US,2015-06-20T00:00:00Z,0.4,0.46,2,127,3,0,0,533
0,management,"high, 147000",147000,US,2010-06-18T00:00:00Z,0.6,0.9,4,178,3,0,1,778
0,sales,"low, 45000",45000,US,2016-05-16T00:00:00Z,0.51,0.58,3,155,3,0,0,864
0,sales,"medium, 90000",90000,US,2017-09-15T00:00:00Z,0.49,0.74,2,263,3,1,0,1908
0,support,"medium, 67000",67000,Europe,2017-02-18T00:00:00Z,0.89,0.89,5,179,2,0,0,582
0,RandD,"medium, 85000",85000,US,2015-03-30T00:00:00Z,0.56,0.58,3,173,3,0,0,1069
0,sales,"low, 36000",36000,US,2017-08-09T00:00:00Z,0.37,0.41,2,113,3,0,1,1666
1,marketing,"medium, 75000",75000,US,2013-07-20T00:00:00Z,0.44,0.56,2,127,3,0,0,1938
1,RandD,"low, 56000",56000,Europe,2008-11-28T00:00:00Z,0.44,0.65,3,271,4,0,0,909
1,management,"high, 125000",125000,US,2017-04-13T00:00:00Z,0.43,0.52,2,139,3,0,0,796
0,technical,"medium, 86000",86000,US,2017-01-06T00:00:00Z,0.52,0.56,3,225,3,0,0,1492
0,technical,"low, 33000",33000,US,2015-04-09T00:00:00Z,0.65,0.76,4,193,2,0,0,1953
1,sales,"medium, 80000",80000,Europe,2012-08-21T00:00:00Z,0.89,0.92,5,237,5,0,0,66
0,IT,"low, 56000",56000,US,2015-05-24T00:00:00Z,0.82,0.87,5,145,6,0,0,1100
0,product_mng,"medium, 69000",69000,US,2008-03-12T00:00:00Z,0.51,0.89,6,170,4,0,0,639
0,IT,"low, 56000",56000,Europe,2016-04-10T00:00:00Z,0.48,0.42,2,275,6,1,1,1106
1,RandD,"medium, 65000",65000,US,2015-04-26T00:00:00Z,0.39,0.54,2,155,3,0,0,1267
1,IT,"medium, 62000",62000,US,2017-03-21T00:00:00Z,0.1,0.91,6,246,4,0,0,1885
0,RandD,"low, 36000",36000,Canada,2011-08-11T00:00:00Z,0.93,0.76,5,187,3,0,0,364
0,RandD,"medium, 81000",81000,US,2016-03-01T00:00:00Z,0.64,0.78,5,200,3,0,0,1203
0,RandD,"medium, 82000",82000,US,2013-08-27T00:00:00Z,0.42,0.56,2,103,3,1,0,733
0,hr,"medium, 85000",85000,US,2008-07-14T00:00:00Z,0.69,0.7,3,212,2,0,0,513
1,sales,"medium, 88000",88000,US,2017-01-22T00:00:00Z,0.89,0.92,5,237,5,0,0,1111
0,sales,"low, 33000",33000,US,2017-05-01T00:00:00Z,0.8,0.6,5,217,3,0,0,1221
0,technical,"low, 35000",35000,Canada,2010-05-26T00:00:00Z,0.71,0.51,4,202,3,0,0,144
0,IT,"medium, 65000",65000,US,2010-11-21T00:00:00Z,0.67,0.81,4,168,2,0,0,100
0,sales,"medium, 63000",63000,US,2009-10-04T00:00:00Z,0.23,0.77,5,272,2,0,0,553
0,sales,"medium, 69000",69000,US,2018-01-16T00:00:00Z,0.55,0.65,4,170,4,0,0,1206
1,technical,"low, 54000",54000,US,2008-05-27T00:00:00Z,0.42,0.52,2,134,3,0,0,1880
0,accounting,"medium, 70000",70000,Europe,2013-02-03T00:00:00Z,0.5,0.82,3,213,3,0,0,860
0,product_mng,"medium, 70000",70000,Europe,2015-07-02T00:00:00Z,0.57,0.81,3,142,2,0,0,1735
0,IT,"high, 167000",167000,US,2009-11-10T00:00:00Z,0.59,0.73,4,247,10,0,0,915
1,sales,"low, 51000",51000,US,2016-07-20T00:00:00Z,0.1,0.95,7,289,4,0,0,1043
0,sales,"high, 161000",161000,Europe,2015-07-17T00:00:00Z,0.98,0.58,4,136,3,0,0,816
1,support,"medium, 79000",79000,US,2015-10-16T00:00:00Z,0.11,0.78,6,243,4,0,0,1507
0,technical,"high, 171000",171000,US,2017-04-24T00:00:00Z,0.61,0.67,3,188,5,0,0,1838
0,sales,"high, 208000",208000,US,2015-10-30T00:00:00Z,0.81,0.61,4,142,4,0,0,753
0,technical,"medium, 85000",85000,US,2008-04-11T00:00:00Z,0.82,0.59,3,155,3,0,0,1145
0,sales,"low, 34000",34000,US,2013-05-28T00:00:00Z,0.24,0.81,6,263,7,0,0,392
0,RandD,"low, 51000",51000,Canada,2011-04-18T00:00:00Z,0.67,0.97,5,239,3,0,0,1069
1,technical,"medium, 69000",69000,US,2015-03-12T00:00:00Z,0.11,0.81,6,260,4,0,0,249
0,marketing,"medium, 97000",97000,Europe,2017-07-28T00:00:00Z,0.91,0.91,3,167,3,0,0,1902
0,sales,"medium, 89000",89000,US,2017-06-14T00:00:00Z,0.56,0.85,5,245,3,0,0,502
1,technical,"low, 34000",34000,US,2018-01-06T00:00:00Z,0.36,0.54,2,158,3,0,0,1413
1,sales,"low, 38000",38000,US,2016-12-04T00:00:00Z,0.43,0.49,2,135,3,0,0,136
1,management,"medium, 74000",74000,US,2009-08-01T00:00:00Z,0.25,0.46,4,214,4,0,0,563
1,sales,"low, 53000",53000,US,2016-11-17T00:00:00Z,0.39,0.51,2,151,3,0,0,729
0,support,"medium, 66000",66000,US,2017-09-28T00:00:00Z,0.97,0.91,2,112,5,0,0,735
0,support,"low, 37000",37000,US,2014-10-24T00:00:00Z,0.53,0.59,2,201,3,1,0,386
0,sales,"low, 43000",43000,US,2016-11-24T00:00:00Z,0.62,0.99,4,171,3,0,0,881
0,support,"low, 60000",60000,US,2015-08-08T00:00:00Z,0.9,0.76,2,150,2,0,0,1290
0,technical,"low, 33000",33000,Europe,2016-03-15T00:00:00Z,0.67,0.65,3,265,3,0,0,983
0,technical,"low, 34000",34000,US,2014-04-12T00:00:00Z,0.85,0.62,2,280,4,0,0,1646
1,technical,"high, 134000",134000,US,2017-09-22T00:00:00Z,0.74,0.84,5,249,5,0,0,589
1,support,"low, 31000",31000,US,2017-07-05T00:00:00Z,0.4,0.54,2,141,3,0,0,1916
0,marketing,"medium, 69000",69000,US,2008-01-06T00:00:00Z,0.64,0.73,4,184,3,0,0,1687
0,product_mng,"medium, 62000",62000,US,2015-12-19T00:00:00Z,0.82,0.49,4,180,2,0,0,1802
0,support,"medium, 79000",79000,US,2015-08-26T00:00:00Z,0.55,0.97,4,136,4,0,0,237
0,hr,"medium, 61000",61000,Canada,2015-06-30T00:00:00Z,0.69,0.56,4,149,3,0,0,1762
1,technical,"low, 59000",59000,Europe,2017-04-25T00:00:00Z,0.11,0.9,6,254,4,0,0,809
1,sales,"medium, 71000",71000,US,2016-08-28T00:00:00Z,0.44,0.53,2,155,3,0,0,896
0,RandD,"medium, 103000",103000,US,2008-11-27T00:00:00Z,0.95,0.77,3,184,4,0,0,1060
0,sales,"medium, 75000",75000,APAC,2009-01-24T00:00:00Z,0.52,0.74,4,174,3,0,0,792
0,support,"low, 54000",54000,Europe,2017-12-30T00:00:00Z,0.97,0.66,4,193,4,0,0,1027
0,product_mng,"low, 44000",44000,US,2015-07-29T00:00:00Z,0.54,0.5,4,224,3,0,0,709
0,sales,"medium, 73000",73000,US,2017-12-27T00:00:00Z,0.98,0.79,5,257,4,0,0,830
0,technical,"low, 35000",35000,Europe,2016-01-08T00:00:00Z,0.66,0.56,2,104,3,1,0,1563
0,support,"low, 35000",35000,US,2015-03-26T00:00:00Z,0.7,0.85,4,142,2,0,0,1071
1,RandD,"low, 53000",53000,Canada,2015-12-04T00:00:00Z,0.78,0.86,5,260,6,0,0,542
1,sales,"low, 47000",47000,US,2016-08-30T00:00:00Z,0.81,0.88,5,242,5,0,0,1985
0,support,"low, 35000",35000,APAC,2016-10-04T00:00:00Z,0.99,0.99,4,163,4,0,0,303
0,management,"low, 54000",54000,US,2016-10-06T00:00:00Z,0.66,0.66,3,225,3,0,0,231
0,support,"medium, 72000",72000,US,2008-12-06T00:00:00Z,0.87,0.84,5,216,3,1,0,773
0,accounting,"medium, 66000",66000,US,2015-05-15T00:00:00Z,0.39,0.89,3,188,5,0,0,1203
0,support,"medium, 105000",105000,US,2012-07-05T00:00:00Z,0.57,0.9,3,262,2,0,0,1544
0,marketing,"medium, 70000",70000,US,2015-11-29T00:00:00Z,0.73,0.6,4,224,3,0,0,1094
1,support,"low, 35000",35000,Canada,2016-09-23T00:00:00Z,0.43,0.46,2,129,3,0,0,715
0,marketing,"medium, 81000",81000,APAC,2008-05-16T00:00:00Z,0.72,0.54,4,219,2,0,0,1456
0,accounting,"low, 48000",48000,US,2014-02-09T00:00:00Z,0.83,0.51,4,215,3,0,0,324
1,technical,"low, 41000",41000,US,2015-09-26T00:00:00Z,0.36,0.51,2,135,3,0,0,543
0,technical,"medium, 62000",62000,US,2016-12-25T00:00:00Z,0.73,0.72,4,233,2,0,0,1799
0,support,"low, 36000",36000,US,2012-08-11T00:00:00Z,0.84,0.85,4,185,3,1,0,1978
1,technical,"low, 41000",41000,US,2016-04-13T00:00:00Z,0.76,0.9,4,263,5,0,0,1236
0,sales,"medium, 74000",74000,US,2016-01-04T00:00:00Z,0.67,0.76,2,210,2,0,0,1165
1,sales,"medium, 84000",84000,US,2016-02-07T00:00:00Z,0.1,0.82,6,266,4,0,0,1531
0,technical,"low, 36000",36000,US,2015-03-01T00:00:00Z,0.53,0.94,4,128,6,0,0,1468
1,sales,"medium, 76000",76000,US,2017-02-27T00:00:00Z,0.43,0.57,2,157,3,0,0,1136
0,IT,"low, 57000",57000,Canada,2017-07-10T00:00:00Z,0.58,0.8,4,113,3,0,0,361
0,marketing,"medium, 89000",89000,US,2018-01-17T00:00:00Z,0.7,0.79,4,240,2,0,0,355
0,sales,"low, 40000",40000,US,2016-02-25T00:00:00Z,0.82,0.74,3,256,3,1,0,1602
1,technical,"medium, 72000",72000,US,2017-03-23T00:00:00Z,0.27,0.56,3,301,3,0,0,358
0,sales,"low, 45000",45000,US,2017-11-13T00:00:00Z,0.17,0.45,2,119,3,0,0,1237
0,sales,"medium, 89000",89000,US,2017-05-06T00:00:00Z,0.23,0.77,5,272,2,0,0,1069
0,management,"medium, 77000",77000,US,2016-08-13T00:00:00Z,0.98,0.61,3,226,2,0,0,972
0,technical,"low, 33000",33000,US,2009-11-02T00:00:00Z,0.96,0.68,4,137,2,0,1,186
0,sales,"medium, 72000",72000,US,2015-02-23T00:00:00Z,0.17,0.49,4,286,5,1,0,1039
1,technical,"medium, 66000",66000,US,2017-01-16T00:00:00Z,0.39,0.47,2,135,3,0,0,902
0,support,"low, 60000",60000,US,2015-10-04T00:00:00Z,0.84,0.72,3,256,4,0,0,1762
0,sales,"high, 153000",153000,US,2015-05-17T00:00:00Z,0.79,0.7,4,268,2,0,0,1857
1,support,"low, 32000",32000,Europe,2016-10-01T00:00:00Z,0.4,0.49,2,155,3,0,0,801
1,technical,"low, 40000",40000,Europe,2015-11-28T00:00:00Z,0.39,0.56,2,142,3,0,0,1287
1,technical,"low, 43000",43000,US,2013-08-26T00:00:00Z,0.11,0.78,6,245,4,0,0,233
0,RandD,"low, 57000",57000,Canada,2018-01-28T00:00:00Z,0.37,0.63,4,167,3,0,0,1570
0,marketing,"medium, 66000",66000,Canada,2014-06-11T00:00:00Z,0.8,0.53,3,217,3,0,0,1016
0,support,"medium, 62000",62000,US,2013-08-13T00:00:00Z,0.69,0.81,5,217,2,0,0,1947
0,sales,"medium, 75000",75000,US,2017-04-15T00:00:00Z,0.91,0.57,4,145,3,0,0,183
0,RandD,"medium, 71000",71000,US,2015-09-16T00:00:00Z,0.77,0.55,3,217,3,0,0,584
0,product_mng,"low, 51000",51000,Europe,2016-12-19T00:00:00Z,0.63,0.75,4,175,4,0,0,124
0,IT,"medium, 84000",84000,US,2017-11-07T00:00:00Z,0.89,0.86,3,208,3,0,0,410
0,support,"low, 60000",60000,US,2016-02-26T00:00:00Z,0.93,0.71,4,272,2,0,0,1096
0,sales,"low, 40000",40000,Europe,2009-04-29T00:00:00Z,0.43,0.74,4,129,6,0,0,481
1,sales,"medium, 87000",87000,Europe,2017-04-03T00:00:00Z,0.37,0.52,2,128,3,0,0,1711
0,support,"medium, 67000",67000,US,2017-03-10T00:00:00Z,0.94,0.92,3,273,3,0,0,400
0,IT,"low, 45000",45000,US,2017-07-31T00:00:00Z,0.7,0.79,6,145,3,0,0,942
0,technical,"medium, 67000",67000,Europe,2016-11-06T00:00:00Z,0.64,0.49,5,188,2,0,0,1180
0,sales,"medium, 90000",90000,US,2017-07-29T00:00:00Z,0.77,0.64,3,191,3,1,0,1061
0,technical,"low, 51000",51000,Europe,2018-01-15T00:00:00Z,0.5,0.75,5,255,3,0,0,1730
0,support,"low, 37000",37000,Europe,2015-07-05T00:00:00Z,0.6,0.63,3,182,3,0,0,1052
0,support,"medium, 63000",63000,US,2015-06-18T00:00:00Z,0.64,0.96,3,274,3,0,0,98
0,accounting,"medium, 90000",90000,Canada,2008-11-24T00:00:00Z,0.48,0.67,5,273,3,0,0,1178
0,technical,"low, 32000",32000,US,2013-05-11T00:00:00Z,0.77,0.89,4,269,10,0,0,1377
0,sales,"low, 33000",33000,US,2008-09-12T00:00:00Z,0.96,0.84,3,147,8,0,0,172
0,product_mng,"medium, 84000",84000,US,2016-03-08T00:00:00Z,0.85,0.55,4,158,5,0,0,725
0,sales,"medium, 82000",82000,Europe,2017-01-20T00:00:00Z,0.54,0.67,4,282,6,0,0,75
0,product_mng,"low, 37000",37000,Europe,2015-02-13T00:00:00Z,0.92,0.98,3,257,3,0,1,990
0,technical,"low, 43000",43000,US,2008-05-30T00:00:00Z,0.96,0.82,4,244,3,0,0,1941
0,IT,"medium, 71000",71000,Europe,2013-08-23T00:00:00Z,0.99,0.55,3,197,2,0,0,1695
1,RandD,"medium, 68000",68000,US,2015-05-12T00:00:00Z,0.39,0.53,2,127,3,0,0,1930
0,technical,"low, 41000",41000,US,2016-12-22T00:00:00Z,0.99,0.52,4,167,3,0,0,1129
0,sales,"low, 34000",34000,US,2015-06-02T00:00:00Z,0.3,0.44,3,129,2,0,0,1000
0,accounting,"low, 43000",43000,US,2016-12-10T00:00:00Z,0.32,0.64,3,151,3,0,0,746
1,IT,"low, 44000",44000,US,2016-11-02T00:00:00Z,0.91,0.9,4,245,5,0,0,1623
0,marketing,"low, 56000",56000,US,2017-05-01T00:00:00Z,0.89,0.73,4,171,4,0,0,1292
0,IT,"low, 42000",42000,US,2015-02-07T00:00:00Z,0.35,0.54,3,128,3,0,0,1844
0,IT,"medium, 82000",82000,Canada,2016-11-26T00:00:00Z,0.94,0.88,4,262,2,0,0,180
0,marketing,"medium, 72000",72000,US,2009-01-21T00:00:00Z,0.53,0.75,2,123,4,0,0,781
0,support,"medium, 64000",64000,US,2015-09-27T00:00:00Z,0.49,0.37,5,246,3,0,0,663
0,technical,"medium, 85000",85000,US,2009-05-15T00:00:00Z,0.93,0.53,5,204,2,0,0,520
1,hr,"medium, 61000",61000,US,2016-01-19T00:00:00Z,0.72,0.85,5,246,5,0,0,1023
1,hr,"medium, 82000",82000,US,2015-08-14T00:00:00Z,0.87,0.84,5,231,5,0,0,1306
1,management,"low, 48000",48000,US,2015-08-31T00:00:00Z,0.11,0.84,7,296,4,0,0,435
0,IT,"medium, 64000",64000,US,2017-03-25T00:00:00Z,0.49,0.54,4,215,4,0,0,1189
0,support,"medium, 87000",87000,US,2017-08-14T00:00:00Z,0.83,0.84,4,146,3,0,0,15
0,support,"medium, 84000",84000,Europe,2017-01-30T00:00:00Z,0.53,0.73,3,163,3,1,0,200
1,technical,"medium, 73000",73000,Europe,2009-02-16T00:00:00Z,0.4,0.53,2,158,3,0,0,804
0,marketing,"medium, 90000",90000,US,2016-01-16T00:00:00Z,0.82,0.88,4,171,2,0,0,924
0,support,"high, 153000",153000,Europe,2018-01-22T00:00:00Z,0.86,0.99,3,169,2,1,0,1285
0,technical,"medium, 70000",70000,US,2016-05-04T00:00:00Z,0.73,0.55,4,267,3,0,0,1337
0,support,"medium, 74000",74000,US,2017-05-13T00:00:00Z,0.6,0.88,3,261,3,1,0,1471
0,support,"low, 53000",53000,APAC,2016-09-27T00:00:00Z,0.88,0.74,5,245,2,0,0,626
0,support,"low, 38000",38000,US,2014-08-22T00:00:00Z,0.35,0.69,3,141,2,1,0,412
0,hr,"medium, 78000",78000,US,2017-02-24T00:00:00Z,0.52,0.83,4,180,2,0,0,1053
0,accounting,"low, 45000",45000,US,2017-07-22T00:00:00Z,0.57,0.59,4,158,3,0,0,1616
0,marketing,"medium, 86000",86000,US,2017-01-30T00:00:00Z,0.82,0.52,5,233,2,0,0,1509
0,technical,"medium, 89000",89000,Europe,2014-05-15T00:00:00Z,0.52,0.82,3,170,3,0,0,1180
0,hr,"low, 39000",39000,US,2015-05-21T00:00:00Z,0.96,0.6,5,269,2,0,0,1291
0,support,"medium, 68000",68000,Canada,2009-07-12T00:00:00Z,0.75,0.53,4,224,4,1,0,371
0,IT,"low, 38000",38000,US,2008-05-23T00:00:00Z,0.59,0.71,5,169,2,0,0,1976
0,sales,"medium, 89000",89000,US,2015-10-24T00:00:00Z,0.96,0.88,3,168,2,0,0,394
0,hr,"medium, 78000",78000,US,2017-11-15T00:00:00Z,0.78,0.57,3,209,3,0,0,820
0,technical,"low, 39000",39000,US,2011-12-10T00:00:00Z,0.63,0.66,4,157,2,0,0,1326
0,hr,"medium, 81000",81000,Europe,2009-11-13T00:00:00Z,0.63,0.5,3,140,2,0,0,1208
0,hr,"medium, 84000",84000,Europe,2008-08-20T00:00:00Z,0.75,0.49,4,208,4,0,0,1234
0,RandD,"high, 167000",167000,US,2016-09-29T00:00:00Z,0.88,0.58,2,123,4,0,0,1625
0,support,"medium, 81000",81000,Europe,2009-05-20T00:00:00Z,0.55,0.59,3,231,4,0,0,403
0,marketing,"high, 130000",130000,US,2016-06-23T00:00:00Z,0.94,0.55,5,231,2,0,0,969
0,support,"low, 43000",43000,US,2014-08-20T00:00:00Z,0.14,1,5,174,5,0,0,420
0,sales,"medium, 62000",62000,US,2016-06-03T00:00:00Z,0.8,0.9,4,211,8,0,0,1481
0,technical,"high, 121000",121000,US,2009-01-25T00:00:00Z,0.89,0.87,4,209,2,0,0,718
1,sales,"low, 35000",35000,Europe,2015-07-02T00:00:00Z,0.4,0.46,2,155,3,0,0,1183
0,technical,"low, 47000",47000,US,2017-11-28T00:00:00Z,0.77,0.79,3,273,2,0,0,48
0,management,"medium, 63000",63000,US,2011-11-18T00:00:00Z,0.57,0.96,4,257,3,0,0,992
1,technical,"medium, 82000",82000,US,2017-10-30T00:00:00Z,0.42,0.56,2,134,3,0,0,1554
0,support,"low, 60000",60000,US,2016-11-24T00:00:00Z,0.58,0.8,4,113,3,0,0,613
0,marketing,"low, 42000",42000,Europe,2015-06-17T00:00:00Z,0.77,0.75,3,170,7,0,0,1872
0,IT,"low, 55000",55000,APAC,2017-11-09T00:00:00Z,0.52,0.52,4,168,3,0,0,1683
0,marketing,"medium, 69000",69000,US,2017-03-31T00:00:00Z,0.49,0.57,3,157,3,0,0,119
0,support,"low, 56000",56000,US,2017-03-21T00:00:00Z,0.56,0.92,5,222,4,0,0,1439
0,sales,"medium, 70000",70000,US,2015-08-16T00:00:00Z,0.15,0.86,3,204,4,0,0,931
0,technical,"medium, 63000",63000,US,2017-10-19T00:00:00Z,0.72,0.65,5,151,3,0,0,1263
0,support,"low, 59000",59000,US,2016-05-29T00:00:00Z,0.62,0.85,4,225,2,0,0,1182
0,technical,"medium, 68000",68000,US,2016-12-30T00:00:00Z,0.58,0.84,5,228,3,0,0,409
0,support,"medium, 85000",85000,Europe,2017-08-23T00:00:00Z,0.8,0.79,5,240,2,0,0,195
1,sales,"low, 31000",31000,US,2009-05-30T00:00:00Z,0.1,0.93,7,305,4,0,0,801
0,sales,"high, 133000",133000,US,2016-10-11T00:00:00Z,0.68,0.68,3,143,3,0,0,521
0,technical,"medium, 62000",62000,Europe,2015-08-25T00:00:00Z,0.63,0.52,5,226,4,0,0,1763
0,technical,"low, 35000",35000,US,2016-02-13T00:00:00Z,0.88,0.52,4,166,2,0,0,422
0,accounting,"medium, 67000",67000,US,2017-12-09T00:00:00Z,0.55,0.82,2,197,4,0,0,1330
1,support,"medium, 76000",76000,US,2015-03-16T00:00:00Z,0.41,0.48,2,136,3,0,0,1600
0,sales,"low, 41000",41000,US,2009-08-07T00:00:00Z,0.54,0.76,4,244,2,0,0,1754
0,technical,"medium, 82000",82000,Europe,2014-03-26T00:00:00Z,0.58,0.79,4,149,6,0,0,866
0,technical,"medium, 86000",86000,US,2012-05-30T00:00:00Z,0.88,0.51,4,139,3,0,0,715
0,technical,"low, 50000",50000,Europe,2015-05-08T00:00:00Z,0.14,0.88,3,162,4,0,0,1264
1,marketing,"medium, 62000",62000,US,2017-12-31T00:00:00Z,0.11,0.91,6,278,4,0,0,185
0,hr,"low, 57000",57000,US,2008-09-25T00:00:00Z,0.66,0.72,3,135,2,0,0,60
0,technical,"low, 39000",39000,US,2016-02-03T00:00:00Z,0.8,0.6,5,234,2,0,0,626
0,sales,"medium, 87000",87000,Canada,2017-06-08T00:00:00Z,0.79,0.56,5,250,2,1,1,448
0,sales,"medium, 85000",85000,APAC,2015-02-24T00:00:00Z,0.57,0.99,3,205,3,0,0,988
0,IT,"medium, 63000",63000,US,2017-08-19T00:00:00Z,0.76,0.84,4,236,4,0,0,865
0,support,"medium, 87000",87000,Canada,2015-03-21T00:00:00Z,0.78,0.83,4,252,2,0,1,255
0,marketing,"medium, 81000",81000,US,2017-07-07T00:00:00Z,0.95,0.37,6,233,5,0,0,75
1,technical,"low, 52000",52000,Europe,2014-08-10T00:00:00Z,0.1,0.79,6,256,5,0,0,182
0,technical,"medium, 78000",78000,US,2015-05-28T00:00:00Z,0.98,0.44,4,154,6,1,0,70
0,support,"medium, 76000",76000,US,2017-03-23T00:00:00Z,0.54,0.95,4,256,3,0,0,909
0,RandD,"low, 54000",54000,US,2017-12-29T00:00:00Z,0.53,0.92,3,199,2,0,0,1890
0,technical,"medium, 66000",66000,Europe,2017-03-08T00:00:00Z,0.73,0.62,3,171,3,0,0,1740
0,IT,"low, 32000",32000,US,2016-10-25T00:00:00Z,0.64,0.6,3,265,4,0,0,313
0,IT,"low, 50000",50000,US,2010-09-17T00:00:00Z,0.74,0.63,4,170,2,0,0,650
1,support,"low, 42000",42000,Europe,2016-07-11T00:00:00Z,0.78,1,4,267,5,0,0,1351
0,technical,"medium, 63000",63000,Europe,2017-09-05T00:00:00Z,0.69,0.72,4,210,2,1,0,881
1,support,"medium, 79000",79000,US,2015-03-28T00:00:00Z,0.2,0.7,6,281,5,0,0,540
1,sales,"low, 33000",33000,US,2008-11-17T00:00:00Z,0.89,0.95,2,181,5,0,0,1135
0,accounting,"medium, 68000",68000,Canada,2017-05-01T00:00:00Z,0.93,0.53,3,257,2,1,0,124
