,salary,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,promotion_last_5years,resigned
7528,66000,0.91,0.67,3,143,3,0,0,0
7529,97000,0.5,0.74,4,165,2,1,0,0
7530,67000,0.64,0.95,3,154,4,0,0,0
7531,56000,0.71,0.87,3,177,4,0,0,1
7532,100000,0.86,0.55,3,269,2,0,0,0
7533,81000,0.2,0.7,4,221,5,0,0,0
7534,46000,0.94,0.57,4,251,2,1,0,0
7535,86000,0.49,0.86,4,246,2,0,0,0
7536,44000,0.69,0.75,3,204,3,0,0,0
7537,45000,0.71,0.85,4,157,2,0,0,0
7538,55000,0.82,0.98,5,234,5,0,0,1
7539,53000,0.96,0.62,6,193,4,0,0,0
7540,70000,0.15,0.53,6,222,3,0,0,0
7541,81000,0.72,0.58,3,198,2,0,0,0
7542,60000,0.55,0.48,4,271,6,1,0,0
7543,46000,0.99,0.64,4,218,4,0,0,0
7544,33000,0.44,0.48,2,128,3,0,0,1
7545,33000,0.74,0.86,5,153,2,0,0,0
7546,44000,0.4,0.49,2,135,3,0,0,1
7547,83000,0.48,0.7,3,213,10,0,0,0
7548,88000,0.7,0.62,3,110,3,0,0,0
7549,69000,0.98,0.53,5,238,3,0,0,0
7550,48000,0.43,0.56,2,157,3,0,0,1
7551,30000,0.63,0.78,3,153,3,1,0,0
7552,55000,0.77,0.75,6,246,6,0,0,0
7553,81000,0.71,0.57,3,218,3,0,0,0
7554,38000,0.78,0.89,3,253,3,0,0,0
7555,42000,0.41,0.46,2,128,3,0,0,1
7556,102000,0.83,0.65,4,162,3,0,0,0
7557,30000,0.63,0.64,3,243,3,0,0,0
7558,71000,0.84,0.91,3,247,4,0,0,0
7559,67000,0.86,0.91,5,245,5,0,0,1
7560,63000,0.95,0.73,2,187,2,0,0,0
7561,60000,0.22,0.7,4,159,5,0,0,0
7562,32000,0.84,0.48,3,266,2,0,0,0
7563,55000,0.76,0.88,4,206,4,0,0,1
7564,67000,0.39,0.54,2,149,3,0,0,1
7565,42000,0.11,0.93,7,284,4,0,0,1
7566,51000,0.11,0.78,6,243,4,0,0,1
7567,41000,0.86,0.48,4,153,3,0,0,0
7568,45000,0.93,0.92,5,189,2,0,0,0
7569,49000,0.89,0.76,4,133,2,0,0,0
7570,69000,0.66,0.6,3,262,2,1,0,0
7571,35000,0.69,0.65,4,136,2,0,0,0
7572,73000,0.7,0.53,3,215,7,1,0,0
7573,35000,0.66,0.89,4,139,3,0,0,0
7574,57000,0.9,0.82,3,133,8,0,0,0
7575,48000,0.91,0.91,4,262,6,0,0,1
7576,66000,0.11,0.87,6,257,4,0,0,1
7577,68000,0.1,0.91,6,287,4,0,0,1
7578,30000,0.38,0.46,2,160,3,0,0,1
7579,39000,0.73,0.64,3,202,4,0,0,0
7580,67000,0.11,0.81,6,266,4,1,0,1
7581,84000,0.59,0.82,3,162,2,0,0,0
7582,62000,0.69,0.81,3,214,2,0,0,0
7583,111000,0.81,0.85,4,134,10,1,0,0
7584,43000,0.57,0.72,3,202,3,1,0,0
7585,90000,0.55,0.65,5,138,2,0,0,0
7586,110000,0.14,0.58,4,275,10,0,0,0
7587,47000,0.83,0.82,4,243,5,0,0,1
7588,32000,0.86,0.95,5,269,6,0,0,1
7589,37000,0.9,0.94,5,247,5,0,0,1
7590,69000,0.56,0.98,4,207,3,0,0,0
7591,77000,0.4,0.56,2,131,3,0,0,1
7592,78000,0.21,0.9,4,235,4,0,0,0
7593,75000,0.79,0.7,4,268,2,0,0,0
7594,62000,0.56,0.48,4,197,3,1,0,0
7595,60000,0.61,0.64,3,187,2,0,0,0
7596,40000,0.77,0.52,3,210,3,1,0,0
7597,80000,0.42,0.53,3,199,4,0,0,1
7598,58000,0.58,0.73,4,205,4,0,0,0
7599,70000,0.24,0.74,3,269,4,1,0,0
7600,61000,0.1,0.89,7,253,4,0,0,1
7601,36000,0.83,0.91,3,155,3,0,0,0
7602,55000,0.89,0.95,4,275,5,0,0,1
7603,54000,0.63,0.59,4,249,2,0,0,0
7604,41000,0.97,0.83,3,238,2,0,0,0
7605,79000,0.37,0.5,2,141,3,0,0,1
7606,40000,0.84,0.81,4,236,3,1,0,0
7607,56000,0.83,0.85,4,263,3,0,0,0
7608,30000,0.4,0.49,2,140,3,0,0,1
7609,76000,0.1,0.88,6,284,4,0,0,1
7610,64000,0.71,0.78,4,227,2,0,0,0
7611,37000,0.84,0.8,4,236,3,0,0,0
7612,63000,0.13,0.97,3,156,2,0,0,0
7613,80000,0.94,0.61,4,199,3,0,0,0
7614,140000,0.65,0.6,3,142,2,0,0,0
7615,71000,0.72,0.95,4,230,3,0,0,0
7616,53000,0.09,0.84,6,269,4,0,0,1
7617,126000,0.29,0.75,3,124,4,0,0,0
7618,72000,0.64,0.86,5,222,3,0,0,0
7619,140000,0.95,0.78,4,225,2,0,0,0
7620,31000,0.73,0.93,3,205,3,0,0,0
7621,55000,0.35,1.0,6,186,2,0,0,0
7622,77000,0.35,0.58,3,229,6,1,0,0
7623,38000,0.73,0.6,4,222,3,0,0,0
7624,86000,0.8,0.99,6,178,5,0,0,0
7625,45000,0.73,0.75,5,265,3,0,0,0
7626,105000,0.38,0.51,2,137,3,0,0,1
7627,54000,0.55,0.97,4,136,3,0,0,0
7628,60000,0.36,0.45,2,127,3,0,0,1
7629,74000,0.37,0.72,2,163,3,0,0,0
7630,61000,0.89,0.52,4,243,5,0,0,0
7631,50000,0.12,0.84,4,218,6,0,0,0
7632,86000,0.66,1.0,5,269,5,0,0,1
7633,90000,0.85,0.83,4,219,3,0,0,0
7634,84000,0.74,0.53,4,166,3,0,0,0
7635,78000,0.77,0.64,3,190,10,1,0,0
7636,87000,0.89,0.91,5,224,3,1,0,0
7637,73000,0.77,0.4,4,207,5,0,0,0
7638,60000,0.68,0.85,5,173,3,0,0,0
7639,80000,0.6,0.81,3,226,2,0,0,0
7640,54000,0.96,0.74,5,244,2,1,0,0
7641,85000,0.8,0.55,4,144,5,1,0,0
7642,34000,0.13,0.76,5,217,3,0,0,0
7643,58000,0.73,0.81,3,168,2,0,0,0
7644,56000,0.23,0.75,6,220,3,0,0,0
7645,30000,0.23,0.7,4,233,2,0,0,0
7646,57000,0.78,1.0,5,236,5,0,0,1
7647,89000,0.96,0.93,3,238,2,0,0,0
7648,50000,0.72,0.7,4,217,3,0,0,0
7649,119000,0.66,0.85,4,237,3,1,0,0
7650,32000,0.84,0.74,3,182,4,0,0,1
7651,48000,0.43,0.53,2,160,3,0,0,1
7652,82000,0.76,0.98,2,235,3,0,0,0
7653,73000,0.6,0.62,5,274,3,0,0,0
7654,62000,0.31,0.87,6,240,3,1,0,0
7655,82000,0.78,0.61,4,268,3,0,0,0
7656,79000,0.39,0.5,2,147,3,0,0,1
7657,35000,0.86,0.59,4,189,2,0,0,0
7658,80000,0.4,0.46,2,132,3,0,0,1
7659,62000,0.74,0.99,4,193,3,0,0,0
7660,44000,0.51,0.78,5,225,4,0,0,0
7661,60000,0.75,0.63,3,148,4,0,0,0
7662,73000,0.86,0.87,3,268,2,0,0,0
7663,49000,0.83,0.48,4,220,3,1,0,0
7664,85000,0.96,0.53,3,166,3,0,0,0
7665,83000,0.11,0.9,6,264,4,0,0,1
7666,35000,0.38,0.54,2,128,3,0,0,1
7667,54000,0.4,0.46,2,143,3,0,0,1
7668,60000,0.83,0.5,4,259,2,0,0,0
7669,30000,0.16,0.56,6,196,3,0,0,0
7670,41000,0.83,0.84,3,267,3,0,0,0
7671,72000,0.77,0.94,4,224,2,0,0,0
7672,39000,0.76,0.87,5,245,5,0,0,1
7673,58000,0.92,0.91,3,228,2,0,1,0
7674,78000,0.39,0.51,2,132,3,0,0,1
7675,84000,0.29,0.43,3,162,4,0,0,0
7676,38000,0.9,0.8,4,240,3,0,0,0
7677,31000,0.43,0.52,2,158,3,0,0,1
7678,78000,0.65,0.56,3,259,3,0,0,0
7679,84000,0.92,0.9,4,203,4,0,0,0
7680,49000,0.1,0.93,6,256,4,0,0,1
7681,71000,0.75,1.0,3,102,3,0,0,0
7682,42000,0.42,0.47,4,146,3,1,0,0
7683,266000,0.99,0.55,3,170,3,0,0,0
7684,66000,0.39,0.57,2,133,3,0,0,1
7685,122000,0.53,0.7,3,138,2,0,0,0
7686,73000,0.69,0.9,3,185,4,0,0,0
7687,45000,0.52,0.57,3,183,2,0,0,0
7688,75000,0.63,0.75,4,175,4,0,0,0
7689,31000,0.41,0.55,2,154,3,0,0,1
7690,37000,0.94,0.73,3,268,10,0,0,0
7691,76000,0.71,0.66,3,268,4,0,0,0
7692,135000,0.56,0.64,3,206,2,0,0,0
7693,43000,0.62,0.49,4,175,3,0,0,0
7694,54000,0.74,0.91,4,232,5,0,0,1
7695,74000,0.74,0.88,5,183,3,1,0,0
7696,76000,0.62,0.89,4,261,2,0,0,0
7697,45000,0.09,0.86,7,309,4,0,0,1
7698,64000,0.17,0.61,3,241,5,1,0,0
7699,64000,0.69,0.9,3,185,4,0,0,0
7700,60000,0.83,0.78,4,242,3,1,0,0
7701,72000,0.72,0.94,3,258,3,0,0,0
7702,58000,0.45,0.46,2,130,3,0,0,1
7703,53000,0.65,0.76,4,171,4,0,0,0
7704,79000,0.83,0.61,5,246,3,0,0,0
7705,83000,0.98,0.75,5,168,4,1,0,0
7706,44000,0.46,0.51,2,155,3,0,0,1
7707,86000,0.97,0.64,4,152,2,0,0,0
7708,41000,0.63,0.97,5,146,3,0,0,0
7709,63000,0.61,0.68,3,193,2,0,0,0
7710,86000,0.93,0.62,4,258,3,0,0,0
7711,60000,0.38,0.55,2,147,3,0,0,1
7712,77000,0.42,0.75,3,218,4,0,0,1
7713,208000,0.5,0.68,3,245,4,0,0,0
7714,89000,0.93,0.76,4,207,2,0,0,0
7715,68000,0.43,0.77,3,237,3,1,0,0
7716,64000,0.23,0.56,5,169,5,0,0,0
7717,41000,0.49,0.76,3,208,2,0,0,0
7718,60000,0.85,0.65,4,162,2,0,0,0
7719,59000,0.49,0.57,4,145,2,0,0,0
7720,54000,0.41,0.47,2,138,3,0,0,1
7721,80000,0.52,0.72,2,160,2,0,0,0
7722,84000,0.45,0.53,3,181,4,1,0,0
7723,89000,0.54,1.0,3,169,2,0,0,0
7724,143000,0.74,0.54,5,216,3,0,0,1
7725,63000,0.44,0.56,2,145,3,0,0,1
7726,66000,0.24,0.5,5,174,4,0,0,0
7727,58000,0.52,0.71,2,231,2,0,0,0
7728,83000,0.81,0.94,5,233,6,0,0,1
7729,90000,0.88,0.77,4,168,4,0,0,0
7730,56000,0.67,0.61,4,145,4,0,0,0
7731,36000,0.6,0.59,5,146,4,0,0,0
7732,87000,0.94,0.51,4,229,2,1,0,0
7733,74000,0.86,0.61,5,265,3,0,0,0
7734,132000,0.31,0.42,2,169,5,0,0,0
7735,55000,0.69,0.54,5,152,3,1,0,0
7736,72000,0.49,0.91,3,227,3,0,0,0
7737,75000,0.72,0.54,3,226,2,1,0,0
7738,32000,0.43,0.47,2,144,3,0,0,1
7739,45000,0.77,0.78,3,269,3,0,0,0
7740,83000,0.65,0.97,3,198,3,0,0,0
7741,33000,0.57,0.46,3,186,3,1,0,0
7742,61000,0.77,0.94,5,226,6,0,0,1
7743,134000,0.09,0.8,6,301,5,0,0,1
7744,35000,0.1,0.98,6,268,4,0,0,1
7745,73000,0.54,0.81,5,261,6,0,0,0
7746,38000,0.37,0.49,3,177,3,0,0,0
7747,63000,0.74,0.87,5,224,2,0,0,0
7748,48000,0.81,0.98,5,243,6,0,0,0
7749,89000,0.91,0.6,5,150,3,0,0,0
7750,45000,0.89,0.92,3,195,2,0,0,0
7751,31000,0.37,0.51,2,153,3,0,0,1
7752,39000,0.77,0.98,5,259,6,0,0,1
7753,61000,0.37,0.51,2,153,3,0,0,0
7754,60000,0.54,0.64,3,250,3,0,0,0
7755,33000,0.59,0.86,4,260,2,0,0,0
7756,79000,0.92,0.78,4,177,2,0,0,0
7757,87000,0.09,0.84,6,301,4,0,0,1
7758,67000,0.97,0.63,4,151,3,0,1,0
7759,57000,0.68,0.97,3,174,2,0,0,0
7760,88000,0.95,0.57,5,216,3,0,0,0
7761,121000,0.82,0.83,3,271,2,0,0,0
7762,64000,0.81,0.87,4,161,2,0,0,0
7763,127000,0.95,0.64,3,262,3,0,0,0
7764,76000,0.9,0.99,4,259,6,0,0,1
7765,37000,0.68,0.74,4,263,2,1,0,0
7766,40000,0.51,0.52,5,261,3,1,0,0
7767,42000,0.83,0.64,5,272,2,0,0,0
7768,79000,0.87,1.0,5,261,5,1,0,1
7769,77000,0.39,0.56,2,147,3,0,0,1
7770,71000,0.73,0.74,5,199,2,0,0,0
7771,53000,0.1,0.93,6,299,4,0,0,1
7772,70000,0.77,0.67,5,207,2,0,0,0
7773,34000,0.89,0.77,4,269,4,0,0,0
7774,61000,0.54,0.51,3,265,3,0,0,0
7775,81000,0.55,0.97,2,140,2,0,0,0
7776,38000,0.72,0.52,3,143,4,1,0,0
7777,84000,0.73,0.88,4,148,2,0,0,0
7778,75000,0.7,0.93,4,241,3,0,0,0
7779,48000,0.58,0.87,4,181,3,0,0,0
7780,33000,0.9,0.98,5,243,6,0,0,1
7781,33000,0.83,1.0,5,269,5,0,0,1
7782,43000,0.36,0.48,2,159,3,0,0,1
7783,67000,0.79,0.67,4,267,3,0,0,0
7784,83000,0.79,0.68,5,272,3,0,0,0
7785,87000,0.21,0.43,5,175,2,1,0,0
7786,95000,0.48,0.93,3,219,6,0,0,1
7787,60000,0.43,0.49,2,135,3,0,0,1
7788,55000,0.6,0.8,4,253,2,0,0,0
7789,81000,0.57,0.82,5,233,7,0,1,0
7790,63000,0.53,0.92,4,223,3,1,0,0
7791,52000,0.9,0.64,4,217,3,0,0,0
7792,83000,0.5,0.78,3,206,3,1,1,0
7793,90000,0.89,0.58,3,167,3,0,0,0
7794,43000,0.98,0.67,4,189,4,0,0,0
7795,60000,0.96,0.61,3,271,2,0,0,0
7796,34000,0.66,0.48,4,229,4,0,0,0
7797,41000,0.66,0.75,6,100,4,1,0,0
7798,45000,0.83,0.82,3,134,3,0,0,0
7799,40000,0.99,0.73,4,240,4,0,0,0
7800,60000,0.13,0.73,5,206,5,0,0,0
7801,55000,0.66,0.51,5,149,3,0,0,0
7802,81000,0.73,1.0,4,146,3,0,0,0
7803,71000,0.88,0.96,4,262,3,0,0,0
7804,68000,0.68,0.75,6,274,5,0,0,0
7805,75000,0.93,0.49,4,255,2,0,0,0
7806,33000,0.84,0.92,4,234,5,0,0,1
7807,44000,0.84,0.52,5,171,3,0,0,0
7808,56000,0.72,0.96,3,143,3,0,0,0
7809,71000,0.93,1.0,4,145,3,0,0,0
7810,63000,0.43,0.81,3,102,3,0,0,0
7811,33000,0.54,0.52,3,115,3,0,0,0
7812,37000,0.48,0.67,3,183,2,0,0,0
7813,66000,0.5,0.56,5,185,2,0,0,0
7814,186000,0.49,0.67,2,190,8,0,0,0
7815,100000,0.55,0.57,4,220,3,0,0,0
7816,71000,0.28,0.7,2,164,4,0,0,0
7817,88000,0.97,0.89,4,208,2,1,0,0
7818,188000,0.45,0.47,2,135,3,0,0,1
7819,43000,0.56,0.41,5,152,3,0,0,0
7820,131000,0.57,0.52,4,252,2,0,0,0
7821,70000,0.67,0.66,6,272,3,0,0,0
7822,67000,0.56,0.92,3,232,2,0,0,0
7823,75000,0.79,0.86,5,270,2,0,0,0
7824,57000,0.76,0.92,4,239,5,0,0,1
7825,31000,0.72,0.63,3,176,3,1,0,0
7826,60000,0.59,0.97,5,242,3,0,0,0
7827,83000,0.49,0.77,2,254,2,0,0,0
7828,67000,0.82,0.6,3,261,2,1,0,0
7829,62000,0.6,0.64,2,137,5,0,0,0
7830,136000,0.68,0.51,4,157,3,0,0,0
7831,69000,0.64,0.64,3,192,3,1,0,0
7832,78000,0.81,0.66,3,181,2,1,0,0
7833,83000,0.58,0.67,5,133,10,0,0,0
7834,34000,0.93,0.68,2,150,3,0,0,0
7835,90000,0.96,0.71,3,205,8,1,0,0
7836,70000,0.43,0.96,3,109,6,0,0,0
7837,66000,0.11,0.89,6,306,4,0,0,1
7838,75000,0.54,0.96,3,201,3,0,0,0
7839,77000,0.1,0.81,6,252,4,0,0,1
7840,36000,0.88,0.89,3,139,2,0,0,0
7841,66000,0.38,0.51,2,159,3,0,0,1
7842,60000,0.84,0.66,4,204,3,0,0,0
7843,51000,0.53,0.76,5,143,4,0,1,0
7844,33000,0.61,1.0,5,243,2,0,0,0
7845,50000,0.78,0.96,5,272,5,0,0,1
7846,72000,0.44,0.42,3,178,3,0,0,0
7847,60000,0.14,0.57,6,275,5,0,0,0
7848,53000,0.2,0.72,5,123,2,1,0,0
7849,70000,0.64,0.67,3,143,6,0,0,0
7850,31000,0.37,0.86,6,260,3,0,0,0
7851,54000,0.94,0.73,3,196,3,0,0,0
7852,64000,0.73,0.97,3,245,2,0,1,0
7853,72000,0.49,0.69,2,128,2,0,0,0
7854,59000,0.86,1.0,4,250,6,0,0,1
7855,30000,0.43,0.47,2,158,3,0,0,1
7856,41000,0.84,0.83,5,238,5,0,0,1
7857,69000,0.4,0.46,2,127,3,0,0,1
7858,147000,0.6,0.9,4,178,3,0,1,0
7859,45000,0.51,0.58,3,155,3,0,0,0
7860,90000,0.49,0.74,2,263,3,1,0,0
7861,67000,0.89,0.89,5,179,2,0,0,0
7862,85000,0.56,0.58,3,173,3,0,0,0
7863,36000,0.37,0.41,2,113,3,0,1,0
7864,75000,0.44,0.56,2,127,3,0,0,1
7865,56000,0.44,0.65,3,271,4,0,0,1
7866,125000,0.43,0.52,2,139,3,0,0,1
7867,86000,0.52,0.56,3,225,3,0,0,0
7868,33000,0.65,0.76,4,193,2,0,0,0
7869,80000,0.89,0.92,5,237,5,0,0,1
7870,56000,0.82,0.87,5,145,6,0,0,0
7871,69000,0.51,0.89,6,170,4,0,0,0
7872,56000,0.48,0.42,2,275,6,1,1,0
7873,65000,0.39,0.54,2,155,3,0,0,1
7874,62000,0.1,0.91,6,246,4,0,0,1
7875,36000,0.93,0.76,5,187,3,0,0,0
7876,81000,0.64,0.78,5,200,3,0,0,0
7877,82000,0.42,0.56,2,103,3,1,0,0
7878,85000,0.69,0.7,3,212,2,0,0,0
7879,88000,0.89,0.92,5,237,5,0,0,1
7880,33000,0.8,0.6,5,217,3,0,0,0
7881,35000,0.71,0.51,4,202,3,0,0,0
7882,65000,0.67,0.81,4,168,2,0,0,0
7883,63000,0.23,0.77,5,272,2,0,0,0
7884,69000,0.55,0.65,4,170,4,0,0,0
7885,54000,0.42,0.52,2,134,3,0,0,1
7886,70000,0.5,0.82,3,213,3,0,0,0
7887,70000,0.57,0.81,3,142,2,0,0,0
7888,167000,0.59,0.73,4,247,10,0,0,0
7889,51000,0.1,0.95,7,289,4,0,0,1
7890,161000,0.98,0.58,4,136,3,0,0,0
7891,79000,0.11,0.78,6,243,4,0,0,1
7892,171000,0.61,0.67,3,188,5,0,0,0
7893,208000,0.81,0.61,4,142,4,0,0,0
7894,85000,0.82,0.59,3,155,3,0,0,0
7895,34000,0.24,0.81,6,263,7,0,0,0
7896,51000,0.67,0.97,5,239,3,0,0,0
7897,69000,0.11,0.81,6,260,4,0,0,1
7898,97000,0.91,0.91,3,167,3,0,0,0
7899,89000,0.56,0.85,5,245,3,0,0,0
7900,34000,0.36,0.54,2,158,3,0,0,1
7901,38000,0.43,0.49,2,135,3,0,0,1
7902,74000,0.25,0.46,4,214,4,0,0,1
7903,53000,0.39,0.51,2,151,3,0,0,1
7904,66000,0.97,0.91,2,112,5,0,0,0
7905,37000,0.53,0.59,2,201,3,1,0,0
7906,43000,0.62,0.99,4,171,3,0,0,0
7907,60000,0.9,0.76,2,150,2,0,0,0
7908,33000,0.67,0.65,3,265,3,0,0,0
7909,34000,0.85,0.62,2,280,4,0,0,0
7910,134000,0.74,0.84,5,249,5,0,0,1
7911,31000,0.4,0.54,2,141,3,0,0,1
7912,69000,0.64,0.73,4,184,3,0,0,0
7913,62000,0.82,0.49,4,180,2,0,0,0
7914,79000,0.55,0.97,4,136,4,0,0,0
7915,61000,0.69,0.56,4,149,3,0,0,0
7916,59000,0.11,0.9,6,254,4,0,0,1
7917,71000,0.44,0.53,2,155,3,0,0,1
7918,103000,0.95,0.77,3,184,4,0,0,0
7919,75000,0.52,0.74,4,174,3,0,0,0
7920,54000,0.97,0.66,4,193,4,0,0,0
7921,44000,0.54,0.5,4,224,3,0,0,0
7922,73000,0.98,0.79,5,257,4,0,0,0
7923,35000,0.66,0.56,2,104,3,1,0,0
7924,35000,0.7,0.85,4,142,2,0,0,0
7925,53000,0.78,0.86,5,260,6,0,0,1
7926,47000,0.81,0.88,5,242,5,0,0,1
7927,35000,0.99,0.99,4,163,4,0,0,0
7928,54000,0.66,0.66,3,225,3,0,0,0
7929,72000,0.87,0.84,5,216,3,1,0,0
7930,66000,0.39,0.89,3,188,5,0,0,0
7931,105000,0.57,0.9,3,262,2,0,0,0
7932,70000,0.73,0.6,4,224,3,0,0,0
7933,35000,0.43,0.46,2,129,3,0,0,1
7934,81000,0.72,0.54,4,219,2,0,0,0
7935,48000,0.83,0.51,4,215,3,0,0,0
7936,41000,0.36,0.51,2,135,3,0,0,1
7937,62000,0.73,0.72,4,233,2,0,0,0
7938,36000,0.84,0.85,4,185,3,1,0,0
7939,41000,0.76,0.9,4,263,5,0,0,1
7940,74000,0.67,0.76,2,210,2,0,0,0
7941,84000,0.1,0.82,6,266,4,0,0,1
7942,36000,0.53,0.94,4,128,6,0,0,0
7943,76000,0.43,0.57,2,157,3,0,0,1
7944,57000,0.58,0.8,4,113,3,0,0,0
7945,89000,0.7,0.79,4,240,2,0,0,0
7946,40000,0.82,0.74,3,256,3,1,0,0
7947,72000,0.27,0.56,3,301,3,0,0,1
7948,45000,0.17,0.45,2,119,3,0,0,0
7949,89000,0.23,0.77,5,272,2,0,0,0
7950,77000,0.98,0.61,3,226,2,0,0,0
7951,33000,0.96,0.68,4,137,2,0,1,0
7952,72000,0.17,0.49,4,286,5,1,0,0
7953,66000,0.39,0.47,2,135,3,0,0,1
7954,60000,0.84,0.72,3,256,4,0,0,0
7955,153000,0.79,0.7,4,268,2,0,0,0
7956,32000,0.4,0.49,2,155,3,0,0,1
7957,40000,0.39,0.56,2,142,3,0,0,1
7958,43000,0.11,0.78,6,245,4,0,0,1
7959,57000,0.37,0.63,4,167,3,0,0,0
7960,66000,0.8,0.53,3,217,3,0,0,0
7961,62000,0.69,0.81,5,217,2,0,0,0
7962,75000,0.91,0.57,4,145,3,0,0,0
7963,71000,0.77,0.55,3,217,3,0,0,0
7964,51000,0.63,0.75,4,175,4,0,0,0
7965,84000,0.89,0.86,3,208,3,0,0,0
7966,60000,0.93,0.71,4,272,2,0,0,0
7967,40000,0.43,0.74,4,129,6,0,0,0
7968,87000,0.37,0.52,2,128,3,0,0,1
7969,67000,0.94,0.92,3,273,3,0,0,0
7970,45000,0.7,0.79,6,145,3,0,0,0
7971,67000,0.64,0.49,5,188,2,0,0,0
7972,90000,0.77,0.64,3,191,3,1,0,0
7973,51000,0.5,0.75,5,255,3,0,0,0
7974,37000,0.6,0.63,3,182,3,0,0,0
7975,63000,0.64,0.96,3,274,3,0,0,0
7976,90000,0.48,0.67,5,273,3,0,0,0
7977,32000,0.77,0.89,4,269,10,0,0,0
7978,33000,0.96,0.84,3,147,8,0,0,0
7979,84000,0.85,0.55,4,158,5,0,0,0
7980,82000,0.54,0.67,4,282,6,0,0,0
7981,37000,0.92,0.98,3,257,3,0,1,0
7982,43000,0.96,0.82,4,244,3,0,0,0
7983,71000,0.99,0.55,3,197,2,0,0,0
7984,68000,0.39,0.53,2,127,3,0,0,1
7985,41000,0.99,0.52,4,167,3,0,0,0
7986,34000,0.3,0.44,3,129,2,0,0,0
7987,43000,0.32,0.64,3,151,3,0,0,0
7988,44000,0.91,0.9,4,245,5,0,0,1
7989,56000,0.89,0.73,4,171,4,0,0,0
7990,42000,0.35,0.54,3,128,3,0,0,0
7991,82000,0.94,0.88,4,262,2,0,0,0
7992,72000,0.53,0.75,2,123,4,0,0,0
7993,64000,0.49,0.37,5,246,3,0,0,0
7994,85000,0.93,0.53,5,204,2,0,0,0
7995,61000,0.72,0.85,5,246,5,0,0,1
7996,82000,0.87,0.84,5,231,5,0,0,1
7997,48000,0.11,0.84,7,296,4,0,0,1
7998,64000,0.49,0.54,4,215,4,0,0,0
7999,87000,0.83,0.84,4,146,3,0,0,0
8000,84000,0.53,0.73,3,163,3,1,0,0
8001,73000,0.4,0.53,2,158,3,0,0,1
8002,90000,0.82,0.88,4,171,2,0,0,0
8003,153000,0.86,0.99,3,169,2,1,0,0
8004,70000,0.73,0.55,4,267,3,0,0,0
8005,74000,0.6,0.88,3,261,3,1,0,0
8006,53000,0.88,0.74,5,245,2,0,0,0
8007,38000,0.35,0.69,3,141,2,1,0,0
8008,78000,0.52,0.83,4,180,2,0,0,0
8009,45000,0.57,0.59,4,158,3,0,0,0
8010,86000,0.82,0.52,5,233,2,0,0,0
8011,89000,0.52,0.82,3,170,3,0,0,0
8012,39000,0.96,0.6,5,269,2,0,0,0
8013,68000,0.75,0.53,4,224,4,1,0,0
8014,38000,0.59,0.71,5,169,2,0,0,0
8015,89000,0.96,0.88,3,168,2,0,0,0
8016,78000,0.78,0.57,3,209,3,0,0,0
8017,39000,0.63,0.66,4,157,2,0,0,0
8018,81000,0.63,0.5,3,140,2,0,0,0
8019,84000,0.75,0.49,4,208,4,0,0,0
8020,167000,0.88,0.58,2,123,4,0,0,0
8021,81000,0.55,0.59,3,231,4,0,0,0
8022,130000,0.94,0.55,5,231,2,0,0,0
8023,43000,0.14,1.0,5,174,5,0,0,0
8024,62000,0.8,0.9,4,211,8,0,0,0
8025,121000,0.89,0.87,4,209,2,0,0,0
8026,35000,0.4,0.46,2,155,3,0,0,1
8027,47000,0.77,0.79,3,273,2,0,0,0
8028,63000,0.57,0.96,4,257,3,0,0,0
8029,82000,0.42,0.56,2,134,3,0,0,1
8030,60000,0.58,0.8,4,113,3,0,0,0
8031,42000,0.77,0.75,3,170,7,0,0,0
8032,55000,0.52,0.52,4,168,3,0,0,0
8033,69000,0.49,0.57,3,157,3,0,0,0
8034,56000,0.56,0.92,5,222,4,0,0,0
8035,70000,0.15,0.86,3,204,4,0,0,0
8036,63000,0.72,0.65,5,151,3,0,0,0
8037,59000,0.62,0.85,4,225,2,0,0,0
8038,68000,0.58,0.84,5,228,3,0,0,0
8039,85000,0.8,0.79,5,240,2,0,0,0
8040,31000,0.1,0.93,7,305,4,0,0,1
8041,133000,0.68,0.68,3,143,3,0,0,0
8042,62000,0.63,0.52,5,226,4,0,0,0
8043,35000,0.88,0.52,4,166,2,0,0,0
8044,67000,0.55,0.82,2,197,4,0,0,0
8045,76000,0.41,0.48,2,136,3,0,0,1
8046,41000,0.54,0.76,4,244,2,0,0,0
8047,82000,0.58,0.79,4,149,6,0,0,0
8048,86000,0.88,0.51,4,139,3,0,0,0
8049,50000,0.14,0.88,3,162,4,0,0,0
8050,62000,0.11,0.91,6,278,4,0,0,1
8051,57000,0.66,0.72,3,135,2,0,0,0
8052,39000,0.8,0.6,5,234,2,0,0,0
8053,87000,0.79,0.56,5,250,2,1,1,0
8054,85000,0.57,0.99,3,205,3,0,0,0
8055,63000,0.76,0.84,4,236,4,0,0,0
8056,87000,0.78,0.83,4,252,2,0,1,0
8057,81000,0.95,0.37,6,233,5,0,0,0
8058,52000,0.1,0.79,6,256,5,0,0,1
8059,78000,0.98,0.44,4,154,6,1,0,0
8060,76000,0.54,0.95,4,256,3,0,0,0
8061,54000,0.53,0.92,3,199,2,0,0,0
8062,66000,0.73,0.62,3,171,3,0,0,0
8063,32000,0.64,0.6,3,265,4,0,0,0
